HouseID,City/Province,Location,Latitude,Longitude,Project,Property Type,Storeys,Bedrooms,Bathrooms,Floor Area,Land Area,Price,Description
518,Philippines Morong,"Morong, Calabarzon, Philippines Morong",14.5343846,121.1527061,PAG-IBIG,House and Lot,0,2,1,44.0,36.0,1600000.0,"44 sqm House and lot for sale in Bloomfield Terraces, Morong, Rizal | PAG-IBIG"
519,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,166.0,168.0,12160000.0,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 168sqm"
520,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,85.0,121.0,6721000.0,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dana 121sqm"
521,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,172.0,9948000.0,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 172sqm"
522,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,142.0,8914000.0,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 142sqm"
523,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,130.0,8500000.0,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 130sqm"
524,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,100.0,246.0,10050000.0,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ella 246sqm"
525,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,110.0,7617000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 110sqm"
526,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,96.0,5896000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 96sqm"
527,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,157.0,8788000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 157sqm"
528,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,172.0,9306000.0,"3BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 172sqm"
529,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,153.0,8558000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 153sqm"
530,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,246.0,9029000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara 246sqm"
531,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,Townhouse,0,2,1,46.0,56.0,4219000.0,"RFO 2BR Townhouse for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Margarita EU"
532,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,141.0,8879000.0,"4BR SD House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 141sqm"
533,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,2,1,46.0,63.0,4948000.0,"RFO 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ezabelle 63sqm"
534,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,166.0,174.0,13459000.0,"BTS 5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 174sqm"
535,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,142.0,143.0,10367000.0,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 143sqm"
536,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,142.0,157.0,11940000.0,"BTS 5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 157sqm"
537,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,158.0,9370000.0,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 158sqm"
538,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,121.0,8116000.0,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 121sqm"
539,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,130.0,7857000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 130sqm"
540,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,99.0,6728000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 99sqm"
541,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,3,2,66.0,140.0,8202000.0,"3BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Cara w/ CB 140sqm"
542,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,142.0,143.0,11286000.0,"BTS 5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 143sqm"
543,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,166.0,174.0,11483000.0,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Greta 174sqm"
544,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,5,3,142.0,161.0,10987000.0,"5BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Freya 161sqm"
545,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,140.0,8845000.0,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 140sqm"
546,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,4,3,83.0,125.0,8328000.0,"4BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Dani w/ CB 125sqm"
547,Urdaneta,"Macarthur Hwy Anonas, Urdaneta",16.0015834,120.5760561,Camella Urdaneta,House and Lot,0,2,1,46.0,63.0,4998000.0,"BTS 2BR House and Lot for Sale in Urdaneta, Pangasinan at Camella Urdaneta | Ezabelle 63sqm"
548,Las Pinas,"Almanza Dos, Las Pinas",14.42473245,121.0145735,"Resort Village, Las Piñas City",House and Lot,0,4,5,338.0,196.0,24300000.0,"Brand New Modern 3 Storey House and Lot In BF Resort Village, Las Piñas City"
549,Muntinlupa,"Alabang, Muntinlupa",14.4185637,121.0447216,,House and Lot,0,3,3,140.0,240.0,10840000.0,"Affordable House and Lot For Sale near Ayala Alabang, Muntinlupa City"
550,Calamba,"Canlubang, Calamba",14.2160319,121.1080378,,House and Lot,0,2,1,52.0,130.0,6800000.0,Rush Resale House and Lot In Nuvali Below Market Price Avida Woodhill Settings
551,Paranaque,"Sun Valley, Paranaque",14.4888415,121.0325173,"Sun Valley, Parañaque City",Other,0,4,4,250.0,430.0,19500000.0,"4 Bedroom Bungalow House For Sale in Sun Valley, Parañaque City"
552,Makati,"San Miguel Village, Makati",14.56726465,121.0255189,Miguel Village Makati City 4 Bedroom House and Lot for Sale,House and Lot,0,4,2,300.0,325.0,78000000.0,San Miguel Village Makati City 4 Bedroom House and Lot for Sale
553,Antipolo,"San Roque, Antipolo",14.5840694,121.1731457,homes Community in Antipolo City,Other,0,3,3,103.0,60.0,6503750.0,A Modern Resort Inspired Townhomes Community in Antipolo City
554,Tagbilaran,"Cpg Avenue Cor Katipunan Street Mansasa, Tagbilaran",9.6366905,123.862074,,House and Lot,0,10,8,,1574.0,40000000.0,"Corner Commercial House & Lot for sale in Mansasa, Tagbilaran City"
555,Quezon City,"Neopolitan, Fairview, Quezon City Fairview, Quezon City",14.7158481,121.0590995,,House and Lot,0,6,6,600.0,600.0,45000000.0,"Gorgeous House and Lot For Sale in Fairview, Quezon City, Metro Manila"
556,Santa Maria,"Lingsat, Santa Maria",17.3756942,120.4536264,,House and Lot,0,3,2,194.0,746.0,6500000.0,"House & Lot with Ocean and Mountain View for sale in Santa Maria, Ilocos Sur"
557,Talisay,"Quiling, Talisay",14.0944452,121.038303,,Other,0,3,4,370.0,807.0,69000000.0,Brand New Tagaytay Midlands House Overlooking Taal
558,Binan,"Villagio Di Xavier Prima Casa , Binan, Laguna Mampalasan, Binan",14.3203462,121.0867847,,House and Lot,0,4,4,100.0,140.0,8700000.0,"For Sale: 4 Bedroom House and Lot in Villagio di Xavier, Biñan, Laguna"
559,Taguig,"Afpovai, Western Bicutan, Taguig City Western Bicutan, Taguig",14.52716115,121.0397711,,Other,0,4,4,410.0,200.0,55000000.0,FOR SALE: Brand New Premium Duplex Near Bonifacio Global City
560,Muntinlupa,"Ayala Alabang, Muntinlupa",14.4226096,121.0269407,"Alabang Village, Muntinlupa!",House and Lot,0,5,5,337.0,557.0,139250000.0,"For Sale: 5 Bedroom House and Lot for Sale in Ayala Alabang Village, Muntinlupa!"
561,Lapu-Lapu,"Villa Magallanes Subdivision Agus, Lapu Lapu City Agus, Lapu-Lapu",12.4049266,119.8614296,Magallanes Subdivision,House and Lot,2,3,0,280.0,150.0,15000000.0,2-Storey House & Lot for Sale in Villas Magallanes Subdivision
562,Batangas City,"Tali Beach Balagtas, Batangas City",14.1226532,120.5830856,,Other,0,5,5,700.0,804.0,200000000.0,“The Zen Oasis” 5 bedroom for sale
563,Calamba,Calamba,14.2060217,121.1556496,,Other,0,4,4,302.0,250.0,30000000.0,Treveia House For Sale
564,Quezon City,"Matandang Balara, Quezon City",14.6716797,121.0745345,"Golf Subdivision, Quezon City",House and Lot,0,4,5,474.0,448.0,85000000.0,"Newly Renovated House and Lot in Capitol Hills Golf Subdivision, Quezon City"
565,Makati,"Bel-Air, Makati",14.5620342,121.0280944,"3 Village, Makati City",House and Lot,0,5,4,,665.0,268000000.0,"5-Bedroom House & Lot for Sale in Bel-Air 3 Village, Makati City"
566,Quezon City,"Scout Area Diliman, Quezon City",14.6361294,121.0335841,,Townhouse,0,3,4,201.0,104.0,35530000.0,Townhouse in Scout Area
567,Tanza,"Halayhay, Tanza",14.3740113,120.8122706,"homes) for sale at Tanza, Cavite",Other,0,3,2,55.0,80.0,4032000.0,"Pre-selling Duplex House (Twinhomes) for sale at Tanza, Cavite"
568,Talisay,"Zone 15, Talisay",10.72130145,122.9671921,VERDANA HOMES,Other,0,4,5,400.0,352.0,19500000.0,AYALA PLANTAZIONNE VERDANA HOMES
569,Angeles,"Pulung Maragul, Angeles",15.1618484,120.6076683,,Other,0,3,2,,300.0,11000000.0,"3 Bedroom House for Sale with Spacious Lot in Angeles City, Pampanga"
570,Antipolo,"Dalig, Antipolo",14.5730447,121.1864717,"Camella Sierra, Antipolo City, Rizal",Other,0,4,3,85.0,99.0,,"Dana Model House For Sale at Camella Sierra, Antipolo City, Rizal"
571,Dasmarinas,"Paliparan I, Dasmarinas",14.3195033,120.9853985,,Single Detached,1,4,3,187.0,132.0,9150000.0,4 Bedroom Brand New Single Detached House for Sale in Dasmariñas Cavite
572,Las Pinas,"Almanza Dos, Las Pinas",14.42473245,121.0145735,,House and Lot,0,3,3,208.0,240.0,37150000.0,"For Sale RFO & Fully Furnished House & Lot Along Daanghari, Las Piñas City"
573,Las Pinas,"Pilar, Las Pinas",14.4252635,121.0058656,"Pilar Village, Las Piñas City, Metro Manila",Other,0,3,3,180.0,120.0,9800000.0,"Duplex for Sale in Pilar Village, Las Piñas City, Metro Manila"
574,Tuguegarao,"Fluer De Lis Village Larion Alto, Tuguegarao",17.6304675,121.7194714,"Lis Village, Tuguegarao",House and Lot,0,3,2,110.0,201.0,4400000.0,"Affordable Elegant House and Lot For Sale in Fleur De Lis Village, Tuguegarao"
575,Silang,"Inchican, Silang",14.2510549,121.0527366,,Other,0,4,4,600.0,396.0,89000000.0,"4 Bedroom House for Sale in Ayala Westgrove Heights with Amazing Views, Silang"
576,San Fernando,"Exclusive Subdivision Near Sm Telabastagan Telabastagan, San Fernando",15.1003534,120.4712603,,Other,0,5,4,315.0,240.0,16900000.0,FOR SALE: 5 Bedroom Two Storey House in San Fernando City near SM Telabastagan
577,Alaminos,"Blk 1 Lot 20 Sentrina Alaminos Brgy.San Benito,Alaminos,Laguna Along Maharlika National Highway San Benito, Alaminos",14.0652519,121.2816677,Sentrina Alaminos Laguna,Other,0,3,2,85.0,89.0,4307299.0,House for Sale in Avina Model At Sentrina Alaminos Laguna
578,Dasmarinas,"Governor'S Dr, 4114 Dasmarinas, Philippines Paliparan Ii, Dasmarinas",14.304986,120.8981294,,Other,0,4,3,115.0,121.0,10646000.0,"For Sale 2 Storey with balcony, 2BR ; 1 MBR ; 1Extra Room Living, Dasmariñas"
579,Pandi,"Sta. Maria-Pandi Rd, Pandi, Philippines Poblacion, Pandi",14.8463651,120.9544099,,Townhouse,0,2,1,40.0,44.0,2265619.0,"RFO 2 Bedrooms Mid Unit Townhouse with Carport for Sale in Pandi, Bulacan"
580,Dasmarinas,"Sampaloc Ii, Dasmarinas",14.2875141,120.9601214,,Single Detached,1,3,4,103.0,168.0,10900000.0,"2 Storey Single Detached House and Lot For Sale in Dasmariñas, Cavite"
581,San Pablo,"San Pedro, San Pablo",14.5823408,121.1180438,Futura Homes House and Lot for Sale in San Pedro Laguna,House and Lot,0,3,2,100.0,212.0,10125900.0,Futura Homes House and Lot for Sale in San Pedro Laguna
582,Las Pinas,"Almanza Dos, Las Pinas",14.42473245,121.0145735,,Townhouse,0,3,3,161.0,120.0,22683000.0,"For Sale RFO Chateau Townhouse w/ Individual T&B, 1 Maids Room, Las Piñas"
583,Bacoor,"Molino Iii, Bacoor",14.3981725,120.9782219,,Other,0,5,3,174.0,160.0,15000000.0,Brand New Semi-Furnished Italian 5 BR House Near Alabang
584,Alfonso,"Royale Tagaytay Estates, Cavite Buck Estate, Alfonso",14.0835035,120.8608163,"Tagaytay Estates, Cavite",House and Lot,0,4,4,280.0,317.0,,"For Sale: Modern House and Lot in Royale Tagaytay Estates, Cavite"
585,Dasmarinas,"Paliparan Ii, Dasmarinas",14.3026914,120.993435,,Other,0,3,2,98.0,121.0,9913000.0,"3 Bedrooms ; 2 T&B ; Carport and Balcony For Sale, Dasmariñas"
586,Dasmarinas,"Governor'S Dr, 4114 Dasmarinas, Philippines Paliparan Ii, Dasmarinas",14.304986,120.8981294,,Other,0,5,3,166.0,169.0,14906000.0,"2 Storey ; 5BR ; 3 T&B ; Carport and Balcony with porch For Sale, Dasmariñas"
587,Dasmarinas,"Governor'S Dr, 4114 Dasmarinas, Philippines Paliparan Ii, Dasmarinas",14.304986,120.8981294,,Other,2,2,2,53.0,99.0,7093000.0,"2-Storey Single Firewall, 2 Bedrooms, 2 Toilet & baths For Sale, Dasmariñas"
588,Dumanjug,"Calaboon, Dumanjug",10.0563276,123.421241,"Dumanjug City, Cebu",Other,0,4,5,,1000.0,50000000.0,"Beachfront Vacation House for Sale Located at Dumanjug City, Cebu"
589,Binan,"Binan, Binan",14.331387,121.081196,,House and Lot,0,3,2,118.0,90.0,11500000.0,"Modern Design House & Lot for Sale in Mondo Bambini, Biñan, Laguna"
590,Calauan,"Phirst Park Homes Calauan, Laguna, Philippines Masiit, Calauan",14.1692537,121.2714148,"Park Homes Calauan, Laguna",Townhouse,0,1,1,41.0,36.0,,"For Sale: Modern Townhouse, Alora Series at Phirst Park Homes Calauan, Laguna"
